# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_cb: 0.3086053923645651
#             #       - Omega_c: 0.2595569494579907
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: 1.0
#            #       - eta2_IA: 0.0
#            #       - b1_IA: 1.0
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA        log_w   log_l
2.670736266522565905e-01 5.936353840766713658e-02 9.863939733808871901e-01 2.268909031802859300e+00 9.908684585376386078e-01 3.753446552114348966e-01 8.253519525273748769e+00 1.281060218400734030e+00 5.105857432581473176e-02 -1.151377982445342951e+01 -3.123504687220856368e+01
3.338852090091604108e-01 4.116389539992580671e-02 8.449620222492155719e-01 2.082510376705331900e+00 8.929661501898491505e-01 1.772477616741273132e-01 8.255327349167902895e+00 1.065110314322623708e+00 5.061810723019881664e-01 -1.041816679745260643e+01 -3.013943384520773705e+01
2.984646966082618591e-01 4.188004510438215339e-02 8.423824724839696909e-01 2.367766751838943584e+00 8.655147541291565716e-01 1.689145368317479523e-01 8.086855512616853758e+00 1.046590667922001394e+00 4.842524285091531766e-01 -9.354920677650319760e+00 -2.907618772540545038e+01
2.878585695357798180e-01 4.869240669173981184e-02 6.927014103734161488e-01 2.774132051970695567e+00 1.035436916241459171e+00 1.910509854301807864e-01 8.118446591850592142e+00 1.259045178311359869e+00 1.682895347922279683e-01 -9.849461242311896569e+00 -2.957072829006703429e+01
2.999253652550812332e-01 7.275284654053917888e-02 9.409713615215611338e-01 2.198650917106159230e+00 9.857073367633246708e-01 4.264372939809206176e-01 8.074425527300784111e+00 9.912683515982081417e-01 5.791015910744965467e-01 -9.432286774365941540e+00 -2.915355382212107571e+01
3.026585156508267982e-01 6.594969416425962294e-02 7.116523665887157790e-01 2.541216100251546983e+00 1.146897139628801021e+00 1.617796351048701453e-01 8.259684117870026654e+00 1.170677681475603471e+00 3.680223575211716280e-01 -9.984815824825069797e+00 -2.970608287258020042e+01
2.916067191544194359e-01 7.579582853758426442e-02 8.899363238637849616e-01 2.296257302242597387e+00 1.020582190711754045e+00 9.296257325124951398e-02 8.135759011750412384e+00 8.881895681704001788e-01 8.585325212846983689e-01 -1.109045307474548991e+01 -3.081172012250062764e+01
2.692162033344124850e-01 5.886313489504864382e-02 9.775499100343919556e-01 2.383892305203419326e+00 9.083167107320688771e-01 4.588487849900902971e-01 7.987782895410578732e+00 1.214703712605496477e+00 1.478469276445331104e-01 -1.016315452527681629e+01 -2.988442157303195401e+01
2.361331772752978120e-01 9.046798953522859621e-02 9.808615755615942566e-01 2.535383223837861522e+00 1.123531736481738097e+00 2.507218110661016963e-01 8.035920270716491842e+00 1.157554398448798594e+00 2.973940594624879807e-01 -1.096409796850227281e+01 -3.068536501625740698e+01
2.678818287802853804e-01 7.788570628432239795e-02 6.985243833936720659e-01 2.934026751523259868e+00 1.199730347128305841e+00 2.960073308174229201e-01 8.227744876323125567e+00 1.121294490463475846e+00 2.545643632139382717e-01 -1.157492694654794008e+01 -3.129619399430307780e+01
2.698417312491717679e-01 5.588326817294009263e-02 7.582946490838163855e-01 2.787701100657708153e+00 1.080107376198701452e+00 4.445627109337629279e-01 8.291805382091897769e+00 9.258923607111091414e-01 8.054296449651197065e-01 -8.683141264354354405e+00 -2.840440831210949213e+01
3.084906071024449692e-01 6.833212737628605038e-02 7.223738800009699146e-01 2.477176118349533773e+00 1.135086281648826301e+00 1.433329190825219368e-01 8.272551694766690389e+00 1.205669095160506465e+00 2.555590448389928326e-01 -1.116103065946946771e+01 -3.088229770722460188e+01
3.043150140117362179e-01 5.648601296134130728e-02 8.887063119012896806e-01 2.130988688899540406e+00 1.014073105062005542e+00 2.200836361318220802e-01 8.276147129111340206e+00 1.140286067714111340e+00 4.574956512412020615e-01 -1.083465359460556243e+01 -3.055592064236070016e+01
2.795975680756968562e-01 5.302200367587835833e-02 9.128710940958539855e-01 2.304604283935658415e+00 9.688446841829860823e-01 3.931070766721192489e-01 7.964245231009124737e+00 1.186611658654241452e+00 4.229886252632342192e-01 -9.968752063644778616e+00 -2.969001911139991634e+01
3.107064641107724068e-01 3.400818937626216149e-02 8.956453054663056079e-01 2.180248572858595857e+00 8.372728188762902368e-01 3.383264422692343620e-01 8.224908086566504295e+00 1.352522953281330764e+00 -5.323052552992102449e-02 -9.758169767269357919e+00 -2.947943681502449209e+01
2.670101920493390679e-01 5.992993993919783213e-02 9.752395949423394717e-01 2.389174411477855919e+00 9.302773037115938948e-01 3.981542460909652803e-01 8.184747516539307099e+00 1.137340394858357584e+00 3.384788957474968996e-01 -1.009427706931679580e+01 -2.981554411707192642e+01
2.709242629315299911e-01 5.362022395929897517e-02 9.582940405536759521e-01 2.369596540763970527e+00 9.326715411969164204e-01 4.206515509998804969e-01 8.240618929638301893e+00 1.083842105882481199e+00 4.845861281802861242e-01 -9.402845996734548351e+00 -2.912411304448968252e+01
2.611670565943302602e-01 8.503528027199219741e-02 8.021988476631729537e-01 2.699386306865665386e+00 1.120192644261358339e+00 1.301430612320810809e-01 8.021999764910278330e+00 1.279964396747255151e+00 1.277014183999707342e-01 -9.427331131241039941e+00 -2.914859817899617056e+01
2.773007167791123884e-01 7.595045628046587227e-02 9.695303366098332321e-01 2.319170941271865516e+00 9.954850042838976343e-01 3.597698139999580547e-01 8.128273354246367433e+00 1.292622403254714669e+00 1.171532734597713343e-01 -1.016368332059001744e+01 -2.988495036834515162e+01
2.631620072771913565e-01 6.643374945843946722e-02 9.324122910665002539e-01 2.451175759138249699e+00 9.960367574337091190e-01 2.441671477770115950e-01 8.213338460015524589e+00 9.770417473139065834e-01 4.645739177729275582e-01 -9.865240820260190446e+00 -2.958650786801532462e+01
2.892448344096003043e-01 5.052732287389285343e-02 8.897329360444785618e-01 2.216258678035599505e+00 9.757071859007766523e-01 1.065747562546464633e-01 8.209521513810210891e+00 8.316577720789180006e-01 9.596047512175100991e-01 -1.063981216090725468e+01 -3.036107920866238885e+01
2.852525401661545335e-01 4.410505351654565170e-02 7.228414592633225499e-01 2.785260896136072528e+00 1.020819479542077968e+00 4.786392630740032295e-01 8.192132309424978942e+00 1.200033675693147117e+00 1.903604632923450168e-01 -9.806533987239923533e+00 -2.952780103499505771e+01
2.904497359896552888e-01 5.205964292045972552e-02 7.359253775388856500e-01 2.611350084279850936e+00 1.105302024595144372e+00 4.033404855220024121e-01 8.229152669906163453e+00 1.167263657020408907e+00 3.436095429174699234e-01 -9.806030852491026906e+00 -2.952729790024616108e+01
2.631090208934774299e-01 6.252665089438790014e-02 8.819367075686872504e-01 2.573491149230315855e+00 1.002139100956485729e+00 3.760258097656531961e-01 8.212952871962023949e+00 1.062268886267785817e+00 3.096976967634255118e-01 -1.025105975296819594e+01 -2.997232680072333366e+01
2.947685087471830223e-01 3.158552690043057998e-02 8.880735760259115263e-01 2.164995581539659320e+00 8.918672022456874959e-01 1.263902908206409048e-01 8.240017343424321794e+00 1.174231631230701289e+00 2.478065923459791264e-01 -1.080108525021292820e+01 -3.052235229796806237e+01
2.777441508086165856e-01 6.238666095012728591e-02 9.646191660489042974e-01 2.317163630828520393e+00 9.261090801522005034e-01 2.673289832361853691e-01 8.115674542939467884e+00 1.043695710976203728e+00 6.306088516003676148e-01 -1.082354510148899607e+01 -3.054481214924413024e+01
2.922530666075834338e-01 6.193151589164465343e-02 9.077599556723631169e-01 2.287560334498118131e+00 9.522869431543257157e-01 2.265780815562055683e-01 8.252469536493359570e+00 1.178287875417773911e+00 2.795147558385142617e-01 -1.273692151222570601e+01 -3.245818855998084018e+01
2.833661714516660934e-01 7.296723723042407295e-02 9.835304391681112257e-01 2.208033365875292198e+00 1.010254335034459272e+00 4.458187239295980930e-01 8.200942497883181304e+00 1.104866211521081887e+00 2.413943530034190488e-01 -1.009170043268671435e+01 -2.981296748044185208e+01
2.689306075752179170e-01 5.194365290978798788e-02 8.100264188014087985e-01 2.582097665307993228e+00 9.960611213610034431e-01 8.516661826044819028e-02 8.242964418980468722e+00 1.001122069159628758e+00 4.534660169126816243e-01 -9.460726979798785408e+00 -2.918199402755391958e+01
3.032946112671190408e-01 2.592962423609186662e-02 8.426343293493669950e-01 2.217786837442504932e+00 8.396417930882937863e-01 3.625095982954862350e-02 8.160579662290457392e+00 1.142533313930398364e+00 2.774968282724943336e-01 -9.453282629663036118e+00 -2.917454967741817029e+01
2.590753367947069563e-01 9.730004251843828167e-02 9.338749609258550910e-01 2.439270349045328246e+00 1.169779113505563295e+00 3.059064218328319540e-01 8.174307943984089775e+00 9.350674349156324894e-01 7.533018963406714619e-01 -1.037786296479330161e+01 -3.009913001254843223e+01
2.557402156347048372e-01 5.478994437304263859e-02 8.489571830354114557e-01 2.698682706082188965e+00 1.009433010078452320e+00 4.485701311575193140e-01 8.225303945017358842e+00 1.049211228910494675e+00 5.264540231375782753e-01 -9.794336918668797409e+00 -2.951560396642392803e+01
2.756072348025008223e-01 5.318756140219842860e-02 9.127845752699982329e-01 2.333848257116461156e+00 9.709699185943789779e-01 2.802210829976146678e-01 8.265709829359101590e+00 1.191721986666046895e+00 2.483995765651361154e-01 -1.188636892245047960e+01 -3.160763597020561377e+01
2.320029551990978323e-01 8.573011173711130029e-02 8.597293110803021499e-01 2.869779764995444182e+00 1.131280146291258726e+00 3.181888237696551269e-01 8.024922146928284761e+00 1.073153834457020395e+00 5.287375539102558974e-01 -9.663673429057546116e+00 -2.938494047681268384e+01
2.773856593697114348e-01 6.678986022139488110e-02 7.673557669848583007e-01 2.619782338012333955e+00 1.138325416826137193e+00 2.650836190692097971e-01 8.244434603601346723e+00 9.452467866241134331e-01 6.873750892462187068e-01 -1.059957590368101421e+01 -3.032084295143614838e+01
2.960496350977799285e-01 6.178604506085623449e-02 6.776642330156692484e-01 2.752715297932700089e+00 1.070660361487629553e+00 6.438198218886470592e-02 8.144131365345714357e+00 1.355562508125190746e+00 -1.012761611770507386e-02 -1.040335286547862381e+01 -3.012461991323375798e+01
2.549527137897033002e-01 6.008422029855489677e-02 8.750563005081675172e-01 2.580668441885245912e+00 1.001000571992263000e+00 2.141930818248276025e-01 7.973602108644247899e+00 1.165350731470191192e+00 3.421717366435474972e-01 -1.017754318971250882e+01 -2.989881023746764299e+01
3.163876639919964706e-01 6.044319189372626688e-02 9.516235049476835517e-01 1.983754227109024271e+00 9.749213943509644764e-01 3.187780196086541507e-01 8.240903740247954801e+00 1.052261825128516293e+00 5.751027189500410586e-01 -1.087728694600424006e+01 -3.059855399375937068e+01
3.059062019776180863e-01 5.201175016222414627e-02 9.018448642032528273e-01 2.195009727369218400e+00 9.288485385379476877e-01 3.964620861181763489e-01 8.008510002820830920e+00 1.237025668300618442e+00 2.806983869992230041e-01 -1.051910782411741963e+01 -3.024037487187255380e+01
3.213973660002506505e-01 1.805935469636034407e-02 9.165369310901446687e-01 2.036654437178399224e+00 7.501972038152523448e-01 2.570083716173621191e-01 8.204702022052178023e+00 1.111898273546049865e+00 5.272226603961289726e-01 -1.101065527860843929e+01 -3.073192232636357346e+01
2.877747556746479418e-01 7.967796823256384497e-02 9.068564352783382576e-01 2.295609193044794161e+00 1.026596796596620509e+00 1.754539724210873453e-01 8.006475056755709474e+00 1.249257279182097946e+00 3.014187742012444104e-01 -1.074943214460861185e+01 -3.047069919236374247e+01
2.747972613322288149e-01 5.944246285629420368e-02 7.760088771734985347e-01 2.646275676994743975e+00 1.020273028684567151e+00 1.674310333472962542e-01 7.972793655572083971e+00 1.240101696311359802e+00 1.394617751648228321e-01 -1.057305698974970909e+01 -3.029432403750484326e+01
3.213544408206878145e-01 2.925077956431004766e-02 9.919589387998573038e-01 1.888039493555242476e+00 8.069269091474697841e-01 3.811320960615041109e-01 8.114568190304453310e+00 1.042286925759165150e+00 5.744021703262749412e-01 -8.889282492293695270e+00 -2.861054954004882944e+01
2.413448786209683450e-01 9.051155170053000465e-02 8.812752987550063200e-01 2.686034287464998283e+00 1.179910101748165685e+00 2.293493799507875797e-01 8.182509789722058002e+00 9.814756590569482242e-01 5.876307161578973037e-01 -9.856504709841026113e+00 -2.957777175759616384e+01
2.754095130573621653e-01 4.171759823865400785e-02 9.594823161560515068e-01 2.283281457971623407e+00 8.959764841078514674e-01 4.792574642140352559e-01 8.080813510346303019e+00 9.445292489435077599e-01 8.355386915189191299e-01 -1.053504477089602176e+01 -3.025631181865115593e+01
2.739332628536302883e-01 5.389695852599470788e-02 7.354020086604169393e-01 2.799756924971237293e+00 1.062067483889275188e+00 3.703639224218762127e-01 8.147468866159428558e+00 1.205811297442460628e+00 3.133964908620479051e-01 -8.648091796469479675e+00 -2.836935884422461029e+01
3.174381441452902575e-01 4.225205851956730790e-02 8.312840550841189557e-01 2.201155689661834280e+00 9.011374729645521553e-01 6.209048441436787469e-02 8.165658694595904876e+00 1.190794718498789706e+00 3.982272063377365612e-01 -9.477332088627150597e+00 -2.919859913638228477e+01
2.435104095530480628e-01 8.862762573320248638e-02 8.309026466966784596e-01 2.812439382004483512e+00 1.181594346137475382e+00 3.963727639447026663e-01 8.080171736203871191e+00 1.260700191740347087e+00 1.237135385596115356e-01 -1.055529869204220006e+01 -3.027656573979733423e+01
3.049986894162532436e-01 4.123464926311583983e-02 9.242385479854383634e-01 2.112091082407095310e+00 8.926456478443212106e-01 3.797511782891503929e-01 8.147622109969661963e+00 1.123925489698250679e+00 3.961803140208424168e-01 -1.015107496901355688e+01 -2.987234201676869105e+01
2.798105197908813957e-01 6.810331726193215307e-02 8.084749505098531852e-01 2.577712855692829486e+00 1.052643988861025726e+00 3.571072511833168761e-01 7.990110141436277402e+00 9.850243310606217051e-01 6.659031668365926748e-01 -1.049752414691190694e+01 -3.021879119466704466e+01
3.096335936826943858e-01 6.207542472610431961e-02 7.794351474367069432e-01 2.400996745772159713e+00 1.063991177058693172e+00 3.112195899801407650e-01 8.290007781433638812e+00 1.264455499528297722e+00 2.648175173268283444e-01 -1.036133135081252021e+01 -3.008259839856765439e+01
2.966952958344465929e-01 4.135016146962681993e-02 6.954422804346127585e-01 2.652614641684467145e+00 1.012548659135157125e+00 1.533798562315463188e-01 8.153476329176076121e+00 1.150862024550541207e+00 3.146061745860571079e-01 -1.155755123923440664e+01 -3.127881828698953726e+01
2.733217974850115084e-01 7.766989856553463412e-02 9.909800229938404703e-01 2.203619315388510636e+00 1.036838071518824567e+00 2.386197132166186230e-01 8.054242494863675716e+00 1.240294784279604379e+00 2.663652876633015865e-01 -1.084525917139448126e+01 -3.056652621914961898e+01
2.617036935772742434e-01 8.138899376786336293e-02 8.616804319076661889e-01 2.521168702215019319e+00 1.099609206342569312e+00 1.315511421542808757e-02 8.028959438810186811e+00 1.192959171626840842e+00 3.542082043139496150e-01 -1.205185014581841330e+01 -3.177311719357355102e+01
3.133106612466103336e-01 5.877530174293166265e-02 9.302137052304441101e-01 2.150318199186193713e+00 9.138827335951846820e-01 4.316343312228470008e-01 8.126973434129848073e+00 1.164586950696493872e+00 3.832447636090225984e-01 -1.048838348998882708e+01 -3.020965053774396125e+01
2.863332928652642106e-01 6.755503302548386546e-02 7.101146341378936633e-01 2.798230793751011358e+00 1.121596554570259308e+00 4.336017446909081752e-01 8.074113761298445269e+00 1.152683126262835422e+00 3.235595038131231505e-01 -9.856573924410206189e+00 -2.957784097216533681e+01
2.617424371327465304e-01 5.027199081820628995e-02 9.980277968036045388e-01 2.223059052734048358e+00 9.324602890303410607e-01 4.508486632841962605e-02 8.146726473209072950e+00 1.021593358629991677e+00 6.947720763382303488e-01 -1.181183940630366891e+01 -3.153310645405879953e+01
2.956534088076218647e-01 5.423836823937833868e-02 7.971140431193408649e-01 2.530662817781058394e+00 9.859497393916001329e-01 4.351351263405893177e-01 8.123766726472226196e+00 9.861046968804112467e-01 6.706208667493633868e-01 -1.037188871410173618e+01 -3.009315576185687391e+01
3.109163269878204572e-01 5.220477144109113982e-02 8.717283891862654954e-01 2.138704308319377745e+00 9.393798228526779592e-01 3.542457824325606630e-03 8.235038075792257217e+00 1.296780937047518734e+00 1.378856533624484015e-01 -1.059895706949367167e+01 -3.032022411724880229e+01
3.050130003641082777e-01 4.292260282594102111e-02 9.653963726788491462e-01 2.019401240768166961e+00 8.571775677440118812e-01 4.977179095280837018e-02 8.273518889050274439e+00 1.276955421897242537e+00 1.110489651383534948e-01 -1.025855634285680651e+01 -2.997982339061194068e+01
3.085340798458838241e-01 3.053552316146684875e-02 8.541828720603583669e-01 2.236926835776287259e+00 8.834199268190012777e-01 4.595883117766795256e-01 8.267048576700551266e+00 1.145140165287391376e+00 3.331538305928205546e-01 -1.258995351689330278e+01 -3.231122056464843695e+01
2.559118259186886624e-01 7.646714506546149759e-02 9.826763367967296103e-01 2.397218816746004677e+00 9.716438063471694031e-01 7.934068627813023467e-02 7.849077293284661749e+00 1.125024990458149965e+00 4.350348618764439124e-01 -1.170179540362331494e+01 -3.142306245137844911e+01
3.260755629398749411e-01 3.010768570127964061e-02 8.434631219163792881e-01 2.107301524011437444e+00 8.897871538421699977e-01 3.227514580194874583e-01 8.230097714953972243e+00 1.161438213615872073e+00 3.085166317189731444e-01 -9.277983227895852281e+00 -2.899925027565099001e+01
2.848465468034805936e-01 3.828933949113751817e-02 9.502576248115416346e-01 2.116480620870832663e+00 9.033661709457836420e-01 1.117373073191310073e-01 8.253265331031190755e+00 8.453448974626240897e-01 1.000030288324146532e+00 -1.080462350621292700e+01 -3.052589055396806472e+01
2.716807319385015629e-01 6.219436003310170602e-02 9.388901762766528325e-01 2.387395498794806503e+00 9.727375401202917882e-01 3.701187510034675276e-01 8.238699062121634498e+00 1.171048305590066896e+00 1.405722462793583816e-01 -1.040121200477961594e+01 -3.012247905253475366e+01
2.719891955809433659e-01 7.897288321615032747e-02 8.661480125267364549e-01 2.460426844025787485e+00 1.076590511751035928e+00 1.054337729324849593e-01 8.115490543250706068e+00 1.281491881583812997e+00 2.930370419355288192e-02 -9.430497030084318055e+00 -2.915176407783944867e+01
2.603769048324161561e-01 9.341883637724557321e-02 9.814892165080670861e-01 2.393486163332236405e+00 1.062169846028011122e+00 1.485110857696563813e-01 8.014685706675100718e+00 1.003411541678308261e+00 6.089675619326797573e-01 -9.942073405631369099e+00 -2.966334045338650682e+01
2.819673189852232587e-01 7.194358559829235056e-02 6.630610002292152139e-01 2.904827585988602578e+00 1.128078167753145511e+00 1.036096506774041304e-01 8.073574870712825202e+00 1.029124532354663835e+00 5.159334710940246538e-01 -9.979908653089907489e+00 -2.970117570084504166e+01
