# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_c: 0.2595584093001346
#             #       - Omega_b: 0.04904844290657439
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 2.17
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.02268
#             #       - Omch2: 0.12001980846038225
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_m: 0.3100014598421439
#             #       - Omega_cb: 0.30860685220670897
#             #       - fb: 0.15822003848482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: [0.0,5.0]
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA          beta_IA        log_w   log_l
2.523181234930512162e-01 4.160457217056834356e-02 7.868522394988595181e-01 2.841196175526341960e+00 9.660219958760785097e-01 3.457165587387223127e-01 8.139324110970893145e+00 2.651074848904722892e+00 -9.203887363752771833e-01 3.128933283156917877e+00 -1.031482328397420645e+01 -4.471886621318617472e+00
2.342294455343336412e-01 8.102358844047674591e-02 9.555857731951176159e-01 2.715407820298598729e+00 9.540268077451607986e-01 2.691868429576560473e-02 7.861710741387466506e+00 3.852560575921907926e+00 -1.133331807757802512e+00 3.165932828718105885e+00 -9.442244804700571592e+00 -3.599308142044982617e+00
2.999702040204156317e-01 1.315237076704824960e-02 9.615421848851564146e-01 2.141036840754036774e+00 6.489228062868938052e-01 1.996766158820529324e-01 7.832726861880327185e+00 4.651580265031135752e+00 -1.354284403048635621e+00 3.423079127275479472e+00 -1.120738595526334436e+01 -5.364449292607754494e+00
2.271022417575920549e-01 9.440050951137421431e-02 9.655730966153306394e-01 2.851912397390710119e+00 9.744016181457613168e-01 3.160383875751671678e-01 7.697765537059474639e+00 4.652677658729798438e+00 -2.661432150445134148e+00 2.131319722538215888e+00 -8.862511802457230914e+00 -3.019575139801641939e+00
2.743202195639111718e-01 4.515240325919987058e-02 4.769701206828400042e-01 3.716637061683276677e+00 1.095123995033329578e+00 5.541255824662250085e-02 8.056676529654547281e+00 3.530948046192746048e+00 -3.734234044595154955e+00 1.866600704619852946e+00 -1.027919581612545130e+01 -4.436259153469862326e+00
2.367515308878664626e-01 7.197676129747658524e-02 5.331369625369457577e-01 3.799243627713895677e+00 1.168041407138223242e+00 3.400776008949057960e-03 8.037995709007173417e+00 3.616962634542025157e+00 -1.619090805941864275e+00 2.894285557785502672e+00 -1.068127764182652584e+01 -4.838340979170936862e+00
2.687637564933395007e-01 2.836508373466237881e-02 9.067176008831386858e-01 2.494721546081520192e+00 7.525270726255471887e-01 3.590231476869748528e-01 7.613605774178835439e+00 3.543195076858872028e+00 -1.541728438657714584e+00 3.594940283512411128e+00 -9.852494834130236967e+00 -4.009558171474649768e+00
2.640699348394814905e-01 2.531294265249356759e-02 9.011722140587180574e-01 2.535673918789056458e+00 7.603098059973789624e-01 3.988551136938167652e-01 7.808719185936695339e+00 1.598787581798289281e+00 -2.142278626083972348e+00 2.253961517824221161e+00 -1.145663544726185989e+01 -5.613698784606271808e+00
2.565967281285352897e-01 4.636202204795257520e-02 7.442631977876561500e-01 2.940303552632164141e+00 8.566593672916036351e-01 5.861707435512419906e-02 7.732027130631507816e+00 2.879625725338747166e+00 -9.171067407719242226e-01 4.124520656732411972e+00 -1.176853009514858783e+01 -5.925593432492997081e+00
2.967048175863933324e-01 2.024089801898133756e-02 7.435068667590438718e-01 2.540054369619589636e+00 7.847410407439183722e-01 1.591081137619776431e-02 7.879173497731743581e+00 7.816740819642964411e-01 -8.131852399066978876e-01 1.297909361816372842e+00 -1.465802947489668284e+01 -8.815092812241097420e+00
2.530174597516582358e-01 6.411674238332268350e-02 6.575148905010628209e-01 3.301335625430236842e+00 1.153956001965040112e+00 4.801576639005040170e-01 8.095543712030815797e+00 4.324131380092740784e+00 -1.266343403023646452e+00 2.629396729382074138e+00 -8.037963528054888229e+00 -2.195026865399299698e+00
2.451245583062040267e-01 5.674752524144437843e-02 6.115307231292483880e-01 3.478222535181918484e+00 1.003715119230223607e+00 1.793683082735378909e-01 7.699187456729498891e+00 3.816796634963083079e+00 -3.010950310116747630e+00 1.542471499041546679e+00 -1.054336547554017756e+01 -4.700428812884587693e+00
2.949794083426822144e-01 1.748218333652975381e-02 8.811983191775345503e-01 2.269660273225214908e+00 7.070560130986234260e-01 1.201985011856443464e-02 7.912906522696843581e+00 1.481364958511839802e+00 -9.326082856482011962e-01 2.487684939272091000e+00 -1.112270880939989581e+01 -5.279772146744306838e+00
2.519398348148771394e-01 6.270999364915062768e-02 7.342860774567712134e-01 3.073888518548867133e+00 1.004376366486717131e+00 3.323836716221569287e-01 7.973153704603522129e+00 4.511725696357498094e-01 5.242987663734588466e-01 1.734562032795213149e+00 -1.220932425607808725e+01 -6.366387593422500046e+00
2.867465404055398737e-01 1.228739263213959529e-02 9.578120259730695807e-01 2.234397121673778130e+00 6.593206258687014376e-01 2.643200422222924395e-01 7.762587761218471272e+00 4.187079670212250804e+00 -1.457720125330842720e+00 2.016303842800878598e+00 -1.347909003642255144e+01 -7.636153373766960684e+00
2.466147217041884665e-01 6.269135755229832130e-02 8.625779801599234853e-01 2.763907798741850108e+00 9.654411376398737143e-01 3.408003385327679213e-01 7.823401351782090174e+00 4.442440880954951155e+00 -2.807144084079367108e+00 1.772809495768317589e+00 -9.943680361971118487e+00 -4.100743699315530399e+00
2.928828543667635342e-01 2.718095863261477813e-02 8.133996942724649459e-01 2.469935782040811212e+00 8.499322398907345200e-01 3.192991615371781888e-01 8.230651847156794432e+00 4.242152119390102172e+00 -1.387476062769326113e+00 2.505523580352676305e+00 -1.068952855943997093e+01 -4.846591896784381959e+00
2.614023699021348346e-01 4.355089426113438467e-02 7.443582543273958851e-01 2.935360875529417157e+00 9.352248834946971234e-01 4.085412120103342204e-01 7.751467105488257126e+00 1.921835857274240666e+00 -8.939704621493742565e-01 2.882129423392276291e+00 -1.190652659809883218e+01 -6.063589935443241430e+00
2.730918544791474112e-01 5.545838842954969178e-02 5.902956230660314496e-01 3.284012446499839477e+00 1.025178132026222988e+00 1.072974752997854497e-01 7.845456099564902530e+00 3.914840428827981000e+00 -1.247120307940223771e+00 2.200996886020243792e+00 -1.038256921612121175e+01 -4.539632553465623666e+00
2.066010145608610515e-01 9.349990426940377186e-02 8.755987151390687284e-01 3.194616641971156135e+00 1.034712105882667821e+00 2.643816259009031389e-01 7.704832524755195422e+00 3.413536677015976295e+00 -8.494603073568551821e-01 2.817496431395285494e+00 -8.922291410111274246e+00 -3.079354747455687047e+00
2.517277490720608579e-01 5.358034954534588584e-02 9.064051734336662225e-01 2.623238457167582638e+00 8.421209654153970492e-01 1.217321158291532202e-01 7.659092455869176419e+00 4.572857263708691278e+00 -1.595341324823476015e+00 4.162711299887861927e+00 -8.982114017990706856e+00 -3.139177355335116992e+00
2.460458931630807311e-01 5.870461990041389577e-02 6.851370976470765317e-01 3.158295417920426118e+00 1.006281794768297821e+00 2.915577792995577289e-02 7.974189439164041993e+00 3.810232406820109219e+00 -2.669605240181949224e+00 2.585729040698416359e+00 -9.695397386241538129e+00 -3.852460723585949598e+00
2.681159163345211982e-01 3.376034068770523283e-02 5.971753783944000471e-01 3.361534873668739820e+00 1.037252123808306781e+00 3.615152263785253450e-01 8.139247512717641797e+00 4.640722368057190295e+00 -1.671314425817909122e+00 2.571665589953520126e+00 -2.460881705776312245e+01 -1.876588039510752992e+01
2.559986489934240050e-01 4.724974472707631212e-02 7.078560660472695831e-01 3.107220366678892898e+00 9.848284635476157733e-01 4.490963846527069037e-01 7.897522265307140188e+00 4.657619519844331535e-01 6.579448066863582412e-01 3.884382519184066407e+00 -9.601182570624771984e+00 -3.758245907969181676e+00
2.615444434051950040e-01 5.285497926254587725e-02 6.237731659151365404e-01 3.328630070361477067e+00 1.027564725932283762e+00 3.200947701759670472e-01 7.815227353736524663e+00 2.024429732260416337e+00 -6.327391685807786104e-01 1.528162734346780294e+00 -1.042204131381643251e+01 -4.579104651160843531e+00
2.456233504321176653e-01 6.431218586732796727e-02 8.074300476056730513e-01 3.019584687451620120e+00 9.036605552722294377e-01 4.112060959089318679e-01 7.759135090730546302e+00 1.182655527544969054e+00 1.330207012285562485e-01 1.770231450106816151e+00 -1.503444035377724575e+01 -9.191503691121658548e+00
2.093914094211898336e-01 8.544047508109296751e-02 7.598875233187381006e-01 3.362949520985913487e+00 1.041513528725243498e+00 7.502429245679897996e-03 7.821641740224341000e+00 1.796445209357967698e+00 -1.625259196600381539e+00 2.498789080664856055e+00 -1.097723682588230787e+01 -5.134300163226718894e+00
2.661364858075330186e-01 5.942060391836160443e-02 5.657123336593326002e-01 3.561863451254498436e+00 1.178579780410647926e+00 4.003695358117274061e-01 8.189809353486168675e+00 5.557735395160934289e-01 -5.568331911834363268e-01 1.129918576902435134e+00 -2.150898426587180623e+01 -1.566604760321621725e+01
2.747268987684972075e-01 3.296262610535682924e-02 8.852248583462246634e-01 2.486533488501866174e+00 8.311676584212842611e-01 4.306512528389314642e-01 7.964650661017287803e+00 6.076782585286775173e-01 4.833393987252048163e-01 1.214129750656364859e+00 -1.081169530959546776e+01 -4.968758646939880563e+00
2.573335167644522636e-01 4.944825621962575801e-02 6.526068794900452552e-01 3.127729397887683227e+00 9.955975531856107175e-01 2.431978204477625027e-02 7.965872474429146699e+00 1.807652968717478714e+00 -1.134208634318234488e-02 3.167657999451386708e+00 -1.239246977825920126e+01 -6.549533115603613176e+00
2.529347970675966395e-01 4.619830853186693287e-02 8.922581320682066996e-01 2.757018434795537321e+00 7.644758938791653691e-01 3.479801707169735137e-01 7.609530222235641794e+00 2.531640888729044470e+00 -1.679630174181807600e+00 1.731857653715193734e+00 -1.118203953933495853e+01 -5.339102876679368670e+00
2.855640821082991443e-01 2.739228789083780063e-02 7.540761992797972990e-01 2.630728459901355176e+00 8.323909868132473022e-01 1.410336563816836919e-01 7.713523927421715776e+00 3.408260276602394612e+00 -2.456051043049205518e+00 2.307339868094376190e+00 -1.229476947238596551e+01 -6.451832809730377427e+00
2.818737072393756593e-01 3.944341180523514012e-02 8.483791192457700303e-01 2.500347860031923108e+00 8.173222195184146610e-01 2.266191339215843370e-01 7.698948908198834928e+00 3.790722842610536603e+00 -1.419690499769854508e+00 2.663799394014361610e+00 -9.500841795122244804e+00 -3.657905132466656273e+00
2.734705178910185053e-01 2.954183221844878388e-02 6.939931011980671194e-01 2.940920355460193036e+00 8.581027909326958136e-01 2.362838174319056295e-01 7.814176262020546382e+00 2.060293076043361538e+00 -3.436108207441085582e+00 1.721895274280806465e+00 -1.082782216684287491e+01 -4.984885504187287708e+00
2.650717029205204578e-01 4.260785192035988073e-02 9.609911920756385451e-01 2.455683674041204245e+00 7.333578016053855508e-01 8.263027694097374587e-02 7.622664053633595671e+00 2.878176035761102369e+00 -1.514221860981556311e+00 3.129223598528402484e+00 -1.008223024585966598e+01 -4.239293583204077898e+00
2.438145750994230310e-01 6.084070655131890853e-02 7.471971318135106621e-01 3.073657740476149591e+00 1.025822250505706190e+00 3.414196333724313082e-01 7.921244288486894547e+00 1.383356770376090950e+00 -2.383088085550854274e+00 1.575790561945762835e+00 -9.977501427518500776e+00 -4.134564764862913577e+00
2.461191236686232631e-01 5.526792128976285717e-02 6.358969650894691350e-01 3.264736903520236488e+00 1.084187486423429325e+00 3.969319652887914884e-02 8.071117352429975966e+00 3.965670047191533598e+00 -2.014360422089541913e+00 2.647259085691343827e+00 -9.423210413310627587e+00 -3.580273750655039500e+00
2.940336616030212458e-01 1.299554712228565348e-02 9.583410689943966387e-01 2.168626847282480785e+00 6.287920474733532661e-01 4.719028301149497118e-02 7.825570953630061055e+00 3.617330597106871437e+00 -1.273211792764419314e+00 3.239556721418118013e+00 -1.009443887393501171e+01 -4.251502211279422738e+00
2.637063628231849921e-01 4.519608688560255993e-02 9.315218652539564159e-01 2.568778253004336598e+00 7.785881832266255964e-01 3.686464214820596719e-01 7.677092862116254857e+00 2.897016431005889459e+00 -7.458623841991922632e-01 3.248595674244556974e+00 -1.333580454588344466e+01 -7.492867883227854797e+00
2.342885398158626176e-01 7.771002063557187756e-02 6.599742334979694647e-01 3.408445063265120645e+00 1.073221801065015191e+00 1.556750047875414822e-01 7.692413583533207699e+00 1.724302720988054816e+00 -7.800544338909194408e-01 1.521169735977532245e+00 -1.013216480403631792e+01 -4.289228141380729831e+00
2.295690984766570186e-01 9.789068819160955115e-02 6.701699997972097034e-01 3.391283784968629256e+00 1.133955822072788777e+00 1.594909547875900113e-02 7.740122305290614513e+00 3.875806822568163668e+00 -1.275886948245594787e+00 1.914126667009905969e+00 -1.056890695792020196e+01 -4.725970295264613874e+00
2.219844048744343545e-01 6.929594450387158155e-02 9.187708523241409075e-01 2.957485232579072587e+00 8.631006853774765286e-01 2.170479325883587496e-01 7.608267949943682495e+00 1.160006303163728880e+00 -6.410207770726383814e-01 2.710918509398077436e+00 -1.212865070671212564e+01 -6.285714044056535776e+00
2.491820896554066411e-01 7.459915643258650808e-02 5.244079232780893829e-01 3.880382691718397226e+00 1.153641150307841423e+00 2.716660516271336978e-01 7.917778898639402207e+00 4.624725865515067369e+00 -1.918370259708119807e+00 2.043852773916010168e+00 -2.076679435935873030e+01 -1.492385769670313778e+01
2.018613971341732261e-01 8.928225308837253738e-02 8.651557783931164147e-01 3.265010575741654542e+00 9.831117213521564091e-01 1.173985439256001184e-01 7.656688284414788548e+00 3.032836510547291198e+00 -2.215657714196241912e+00 2.220122646570692471e+00 -1.179010949660633401e+01 -5.947172833950744142e+00
2.597160805441579567e-01 4.793124550526480648e-02 7.797246650613662844e-01 2.836569010797685308e+00 9.901537400561057911e-01 4.174109967977555624e-01 8.047609003705497699e+00 1.913074146972116196e+00 -3.649179631549079872e-01 2.822760423621612613e+00 -1.289693571719367782e+01 -7.053999054538089730e+00
2.779193173495919655e-01 2.610725505771630678e-02 8.193187541646951288e-01 2.544996772019926912e+00 7.729745127720295539e-01 8.156471045607366355e-02 8.045666748435447602e+00 1.073492403076143020e+00 9.589580717469203819e-02 3.639935035733211421e+00 -1.224530890861009524e+01 -6.402372245954505381e+00
2.198257385856275392e-01 7.291650701214717756e-02 6.690079499676951924e-01 3.594293980862802940e+00 1.031753438166950199e+00 2.611156878691658356e-01 7.755562188932958456e+00 4.030262272011173152e+00 -2.008181960762749352e+00 4.114223001784226952e+00 -1.188991841408359207e+01 -6.046981751428002205e+00
2.600423378199059887e-01 5.147703641859689011e-02 6.606112995450599268e-01 3.266414369617023361e+00 1.034309513479130915e+00 4.457071078873310332e-01 8.130051541413543248e+00 2.461294160752975912e+00 -2.162165378214970790e+00 2.204018216949358955e+00 -1.002618200071518118e+01 -4.183245338059592200e+00
2.244075756115341547e-01 9.200142599902337570e-02 9.525279736471391479e-01 2.866709148881608549e+00 1.014601383335184348e+00 3.191696415632007677e-01 7.806211244373922220e+00 1.826954889486140488e+00 2.091233196828934382e-02 2.893015722503426090e+00 -1.483048481832089394e+01 -8.987548155665304961e+00
2.456741599121267661e-01 3.304993065275563247e-02 7.442721422799514208e-01 3.053675224766555729e+00 9.386620589416799776e-01 4.556386851723330245e-01 8.044195356619319170e+00 4.837424541028269687e+00 -2.056943771969499402e+00 4.024155236167924699e+00 -1.109683413173551259e+01 -5.253897469079922722e+00
2.165644584054813859e-01 7.995874771549288385e-02 8.017385706257440514e-01 3.309727629059904253e+00 1.015920088952402267e+00 4.875990324894309280e-01 7.727637067504899981e+00 2.474517262568785902e+00 -1.721696985728082829e+00 2.648059138083993957e+00 -9.390220454554430773e+00 -3.547283791898843130e+00
2.567501075269711386e-01 4.590081677689150652e-02 5.182446530013339325e-01 3.622503015779828583e+00 1.148969426230324720e+00 4.894492346203377364e-02 8.192848067826828284e+00 4.203515349485337893e+00 -1.646917509999690221e+00 2.913538593755640171e+00 -1.012236248967522556e+01 -4.279425827019636586e+00
2.503784187727731148e-01 5.660631526560354343e-02 9.930611515234112341e-01 2.611783810696647112e+00 7.871288573473386174e-01 4.618534405899525352e-01 7.625306797067930020e+00 3.505645817594929881e+00 -1.914933013510962123e+00 3.096248380183692639e+00 -9.344701311755642337e+00 -3.501764649100052917e+00
2.651328235860226368e-01 4.078217239865976340e-02 6.302053434555712208e-01 3.271247964853076784e+00 9.868499071748944029e-01 3.187927817822058807e-01 8.017631303062547232e+00 4.029415561111798993e+00 -3.768007787851548329e+00 1.835958929501351644e+00 -1.291126218960028282e+01 -7.068325526944694737e+00
2.539716014487983231e-01 4.317576542273672546e-02 8.459697717126646310e-01 2.791826468513268988e+00 8.714590871394503058e-01 4.947924520735214604e-01 7.933828918870778679e+00 4.505079388367896343e+00 -3.517411108028070110e+00 2.614129242803509001e+00 -9.983817597664163657e+00 -4.140880935008575570e+00
2.872448700509773190e-01 3.757609909833833917e-02 9.121569487079561611e-01 2.296275347011880186e+00 7.811148112148169620e-01 7.360904784309740823e-02 7.671452917222662649e+00 4.930453164732462312e-02 8.489915485311305687e-01 4.615863168782829984e-01 -1.675031499007232227e+01 -1.090737832741673330e+01
2.970196671248642728e-01 1.958145900066473460e-02 7.797572303986581854e-01 2.485713304556985026e+00 8.384176089486827799e-01 3.238614908468830933e-01 8.195026192441870805e+00 5.271596879492213006e-01 -8.309762076752624793e-01 8.826495891902375046e-01 -1.121344165964252326e+01 -5.370504996986932511e+00
2.645512423543988079e-01 4.597586709339977762e-02 7.397587752186107757e-01 2.887406787715104173e+00 8.454671582365748117e-01 2.902861893716957020e-02 7.634254219093087990e+00 4.490494184987914750e+00 -1.444178461642910971e+00 3.237556272759079867e+00 -1.162798237935326995e+01 -5.785045716697680973e+00
2.413422392043089448e-01 5.529887925144559568e-02 6.504953520367418029e-01 3.370799881746428639e+00 9.727602611089629647e-01 1.749106380324128573e-01 7.742715003395597151e+00 2.245747358439799335e+00 -1.683156438338309968e+00 2.093557464755241071e+00 -1.091108077293126044e+01 -5.068144110275672354e+00
2.997359189652148981e-01 2.753545982505362089e-02 5.571931294489901321e-01 3.150364423789681290e+00 9.643332541137217273e-01 1.004844934655046984e-01 8.112734115463441142e+00 4.306837857469474784e+00 -1.414914539334578336e+00 2.890162252369306906e+00 -9.642102457434884144e+00 -3.799165794779294725e+00
2.832329349464691171e-01 1.115032722136062755e-02 6.220028044006846724e-01 2.963113059027739471e+00 8.776154517646213016e-01 9.897368531008421400e-02 7.972268650052913408e+00 1.844060509295624151e+00 -3.671677209065435932e-01 1.896784455699606742e+00 -1.082295383839913328e+01 -4.980017175743543412e+00
2.261452455491180236e-01 6.576050733115632041e-02 8.716999289668272421e-01 3.018049190453969466e+00 9.315419834203442218e-01 4.476365495128022953e-01 7.781885426797121141e+00 4.019910016852255907e+00 -3.791749255421732467e+00 2.671194317092369097e+00 -1.018286101577832525e+01 -4.339924353122734502e+00
