# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: 1.0
#            #       - eta2_IA: 0.0
#            #       - b1_IA: 1.0
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA        log_w   log_l
3.445236150094770911e-01 7.445399102573670991e-01 2.458116942212112299e+00 8.634007169673560966e-01 9.665399573372042141e-01 -9.289570228014781605e+00 -3.415558987787081833e+02
3.443181681888464740e-01 7.490427179134937496e-01 2.439955723867465842e+00 8.475401705385205986e-01 1.023756847876978959e+00 -9.306885800244117490e+00 -3.415732143509375192e+02
3.419906266239751691e-01 7.473822756291411684e-01 2.466002566776348548e+00 8.755490565236909717e-01 9.457879132128477195e-01 -9.314979871839227599e+00 -3.415813084225326293e+02
3.382484385090906986e-01 7.456213915353140376e-01 2.499941897095948384e+00 8.453072059135031679e-01 1.012685351855896698e+00 -9.152639822920150436e+00 -3.414189683736135521e+02
3.466250717171237561e-01 7.402498909973327379e-01 2.463511331694540729e+00 8.697342472884148634e-01 9.308668556107910774e-01 -9.325465684464290916e+00 -3.415917942351576926e+02
3.429773400120164073e-01 7.449675808569798940e-01 2.469333913637159039e+00 8.298572000040591590e-01 1.076119466740536268e+00 -9.257366763580250790e+00 -3.415236953142736525e+02
3.419790281264595833e-01 7.424440538712485660e-01 2.487509657257843010e+00 8.297825025302483226e-01 1.075130130049990029e+00 -9.358735370316423996e+00 -3.416250639210098257e+02
3.476334165407763965e-01 7.352980249113708622e-01 2.481238484272766609e+00 8.538687649913683231e-01 9.843419818173124725e-01 -9.136583978702105924e+00 -3.414029125293955076e+02
3.411028408946183976e-01 7.501772678480875811e-01 2.460664025418041412e+00 8.615622212085547460e-01 9.899413401699739268e-01 -9.240405818311273833e+00 -3.415067343690046755e+02
3.426224848345975627e-01 7.478444020965726580e-01 2.459371529838001003e+00 8.488833256092709334e-01 1.050467480747726334e+00 -9.247864280782039259e+00 -3.415141928314754409e+02
3.387694801672068157e-01 7.416390945977515692e-01 2.515584886585943813e+00 8.473072925405364941e-01 1.001217231633347637e+00 -9.324947863898216838e+00 -3.415912764145916185e+02
3.398440271962070436e-01 7.494786883308530712e-01 2.471501066634225197e+00 8.367714477597631983e-01 1.050919147970862610e+00 -9.207410058202412984e+00 -3.414737386088958147e+02
3.423664417256597203e-01 7.434792990469365481e-01 2.478166355013751154e+00 8.482367450446970381e-01 1.016595487013340460e+00 -9.326890936125153075e+00 -3.415932194868185547e+02
3.373011100083645464e-01 7.473424937885297936e-01 2.499169873475031167e+00 8.504251934082436293e-01 1.003152280327958223e+00 -9.204056317921697428e+00 -3.414703848686150991e+02
3.411433835318835039e-01 7.460230952244895075e-01 2.479595672571601295e+00 8.426062786432506613e-01 1.032223799184157187e+00 -9.325190232761883635e+00 -3.415915187834552853e+02
3.394606476531484285e-01 7.471740313885362195e-01 2.483405127572360094e+00 8.711976903199749600e-01 9.461974751774722137e-01 -9.346548732671067228e+00 -3.416128772833644689e+02
3.394295371182849408e-01 7.442145830974631338e-01 2.498736721504645431e+00 8.674619409511139523e-01 9.450787949304748636e-01 -9.250586947847978081e+00 -3.415169154985413797e+02
3.422694492256651011e-01 7.475822311649440444e-01 2.462408510420811325e+00 8.703510681048518549e-01 9.756999551687330907e-01 -9.220322953152958689e+00 -3.414866515038463604e+02
3.422162147778632368e-01 7.391753468900459367e-01 2.501972071510555118e+00 8.670828113355222300e-01 9.415493124947857950e-01 -9.160577342767624032e+00 -3.414269058934610257e+02
3.436413268481752770e-01 7.455153512393521975e-01 2.462198378595104042e+00 8.664912271167182212e-01 9.457831346311138532e-01 -9.179339534920131882e+00 -3.414456680856135335e+02
3.459228289766203002e-01 7.382660421881080959e-01 2.477573495225074751e+00 8.566725299864792476e-01 1.009510646622276298e+00 -9.330004312609275985e+00 -3.415963328633026777e+02
3.429931210387256457e-01 7.444183115880924628e-01 2.472739280576832233e+00 8.732823317278617381e-01 9.641238758425707545e-01 -9.323741184040841290e+00 -3.415900697347342430e+02
3.394017229414975634e-01 7.440404438802432630e-01 2.499659542012564906e+00 8.422590871404622703e-01 1.016414231047400918e+00 -9.199051283097219311e+00 -3.414653798337906210e+02
3.486919095233829147e-01 7.411028272040709464e-01 2.445898896657401345e+00 8.511221545516090004e-01 1.021911685263062530e+00 -9.181567994140607425e+00 -3.414478965448340091e+02
3.474091814843813797e-01 7.447979521674947812e-01 2.438009174462208328e+00 8.592327017584588944e-01 1.007849261088349380e+00 -9.318150831472223672e+00 -3.415844793821656253e+02
3.427979250358037522e-01 7.476049953556000993e-01 2.457423222695597875e+00 8.607131833205903249e-01 9.612227569788274195e-01 -9.340358420447216758e+00 -3.416066869711406184e+02
3.390414450553425052e-01 7.509403446887861211e-01 2.470633548393578405e+00 8.451418176443139529e-01 1.024893349277053112e+00 -9.171179916250991937e+00 -3.414375084669443936e+02
3.476945192062232404e-01 7.318933717927407212e-01 2.495508713729935213e+00 8.579057032637571467e-01 9.718016471010404445e-01 -9.168095797811588454e+00 -3.414344243485049901e+02
3.429415424122747580e-01 7.407966274026688280e-01 2.489384612430480814e+00 8.362913535445937185e-01 1.064158241064156130e+00 -9.161972969023167934e+00 -3.414283015197165696e+02
3.446913247158551741e-01 7.408996234104967549e-01 2.475480552436512660e+00 8.758380092531670158e-01 9.162769067236951059e-01 -9.293670615237658694e+00 -3.415599991659310604e+02
3.391324597901681503e-01 7.469813354706666964e-01 2.489687777934371127e+00 8.551002326905372541e-01 1.010293793952615538e+00 -9.325301674918534900e+00 -3.415916302256119366e+02
3.431805774626294214e-01 7.381033720852445690e-01 2.498834783008020644e+00 8.374304406509534004e-01 1.023630505975305915e+00 -9.235077619424714612e+00 -3.415014061701181163e+02
3.385844882935425959e-01 7.434441877886501793e-01 2.507239840125101260e+00 8.424991399298491501e-01 1.031366907459073445e+00 -9.147897520344542954e+00 -3.414142260710379446e+02
3.448517655343288912e-01 7.441678729927942992e-01 2.459731721304388330e+00 8.694733264662959371e-01 9.836332191271255354e-01 -9.324058083486647774e+00 -3.415903866341800494e+02
3.408911453553350457e-01 7.534376239675818487e-01 2.446703617101693595e+00 8.468710264190795201e-01 1.031389016027301153e+00 -9.283472030570180777e+00 -3.415498005812635824e+02
3.437931204103019667e-01 7.374523745106350558e-01 2.497419938989168031e+00 8.752649558345106939e-01 9.110509986411141625e-01 -9.316634505479100881e+00 -3.415829630561725025e+02
3.441461233879828940e-01 7.446249159351445712e-01 2.462239511474303200e+00 8.754117510160872584e-01 9.258810840775142381e-01 -9.283454583345871924e+00 -3.415497831340392736e+02
3.397851551608126464e-01 7.459480027049375517e-01 2.486261170600416293e+00 8.438740766831740459e-01 1.038358993253543971e+00 -9.310029971371591273e+00 -3.415763585220649929e+02
3.398960841222642415e-01 7.478629029218886171e-01 2.479271169787443441e+00 8.683210226561479672e-01 9.727099322125791758e-01 -9.219634197247614793e+00 -3.414859627479410165e+02
3.417804199676807153e-01 7.469716073562963077e-01 2.469490994306037024e+00 8.629791030768885207e-01 9.565461263628494137e-01 -9.286427030083132195e+00 -3.415527555807765339e+02
3.430704691685768082e-01 7.366945413017530475e-01 2.506688943963243599e+00 8.638425840974806036e-01 9.838348841753328244e-01 -9.181654088517973378e+00 -3.414479826392113750e+02
3.417617009582691323e-01 7.369572440132131641e-01 2.514203180990751907e+00 8.424007131538928661e-01 1.012003189572457273e+00 -9.139057953542362611e+00 -3.414053865042357643e+02
3.491049418467846444e-01 7.333445156915272545e-01 2.478354679616219691e+00 8.621495962212684105e-01 9.633418012275773989e-01 -9.225780143640520237e+00 -3.414921086943339219e+02
3.482284304903875416e-01 7.451043432120036947e-01 2.431395295576699311e+00 8.448726102704986474e-01 1.034628517306370732e+00 -9.283217744681451222e+00 -3.415495462953748529e+02
3.478113181981433710e-01 7.426832615252743075e-01 2.444152977808092597e+00 8.613040830518192692e-01 9.945749984600222859e-01 -9.351929262764315354e+00 -3.416182578134577170e+02
3.395823286871100244e-01 7.435106287611470410e-01 2.498553243554414216e+00 8.552866802345606700e-01 1.000498586838684645e+00 -9.279754867317251410e+00 -3.415460834180106531e+02
3.439609135115252458e-01 7.386813150504969450e-01 2.490840406530855589e+00 8.799433088175909745e-01 9.231891119301574022e-01 -9.288722649421288224e+00 -3.415550512001146899e+02
3.472067453821020000e-01 7.371165119595334270e-01 2.473139122591554884e+00 8.571338168146338532e-01 9.930684916583061295e-01 -9.339445252474149584e+00 -3.416057738031675513e+02
3.430727916137717437e-01 7.469976536094482533e-01 2.457998326648717313e+00 8.392214949469876117e-01 1.041536292680953935e+00 -9.272111316239715961e+00 -3.415384398669331176e+02
3.488520168942386701e-01 7.393697546002118148e-01 2.451584537935951325e+00 8.610796565462628394e-01 9.737311257769896145e-01 -9.312822251893067005e+00 -3.415791508025864687e+02
3.442611478243028933e-01 7.442515149690476228e-01 2.463391212027964183e+00 8.455047060457197006e-01 1.001134466623948782e+00 -9.187398334782983511e+00 -3.414537268854763852e+02
3.413174116971153804e-01 7.504388502125876048e-01 2.457609772796357284e+00 8.429336824979483112e-01 1.064596847381205080e+00 -9.346296779532167420e+00 -3.416126253302255691e+02
3.439599981700625642e-01 7.348522110684061470e-01 2.507964986070760904e+00 8.416197301736954017e-01 1.010757171441152735e+00 -9.236146600391350603e+00 -3.415024751510847523e+02
3.496369599424853924e-01 7.407458251746341649e-01 2.441406884980880765e+00 8.441032902127805215e-01 1.024680385594921361e+00 -9.382353755972644649e+00 -3.416486823066660463e+02
3.456603982418382515e-01 7.320198012446434976e-01 2.509189024597866524e+00 8.636450541151710070e-01 9.697631701161331108e-01 -9.293963390229237120e+00 -3.415602919409226388e+02
3.399040183409010041e-01 7.494743030978485709e-01 2.472240451506622083e+00 8.664867094770247746e-01 9.733770118318645359e-01 -9.315881551055213095e+00 -3.415822101017486148e+02
3.402531038711945621e-01 7.510434652588420246e-01 2.460927728614659582e+00 8.536285345447405248e-01 1.023473963802245201e+00 -9.161499445911545081e+00 -3.414278279966049467e+02
3.449561411011425327e-01 7.363940490871404565e-01 2.495337083262928246e+00 8.527028284434585714e-01 1.016215293419629795e+00 -9.139337759723844101e+00 -3.414056663104172458e+02
3.389783107436821763e-01 7.509815077123711546e-01 2.469829180078014108e+00 8.584360894547105048e-01 9.995370912341545733e-01 -9.322785320017430877e+00 -3.415891138707108325e+02
3.443334701836021083e-01 7.462814413097266231e-01 2.455613624373347292e+00 8.614519471333323963e-01 9.935544218394785076e-01 -9.282153898104184009e+00 -3.415484824487975857e+02
3.413476971917623337e-01 7.400801052295485905e-01 2.503103144163008942e+00 8.350553214122573564e-01 1.032821684056191458e+00 -9.345684567551813871e+00 -3.416120131182452155e+02
3.480652694992567020e-01 7.404756527616944695e-01 2.452738143439852969e+00 8.570091534652499732e-01 9.716455318754686488e-01 -9.183333734090183498e+00 -3.414496622847835852e+02
3.438691427324860883e-01 7.414853599453701261e-01 2.479457419979192778e+00 8.524622121544034314e-01 1.036925556231482304e+00 -9.336808822011562370e+00 -3.416031373727049640e+02
3.425600816484051236e-01 7.413217046039490832e-01 2.491009060785532192e+00 8.535654687497835624e-01 9.922948581177948313e-01 -9.376921680121256486e+00 -3.416432502308146582e+02
3.373851172580837887e-01 7.440927350930288675e-01 2.513693663721199290e+00 8.551645650338270954e-01 9.855308827355289125e-01 -9.209999071461254516e+00 -3.414763276221546562e+02
3.481614764227742853e-01 7.408443673456154288e-01 2.452443100078997684e+00 8.643179239921261470e-01 9.809425415426726858e-01 -9.265951292927297800e+00 -3.415322798436206995e+02
3.452553780661747895e-01 7.399725836595365536e-01 2.476636696536294924e+00 8.419058967342412103e-01 1.011830411859209633e+00 -9.294770583850549883e+00 -3.415610991345439515e+02
3.428910151392161598e-01 7.401082026088190435e-01 2.490302171359460637e+00 8.581677211306377728e-01 1.000611742442261587e+00 -9.299750157848507115e+00 -3.415660787085419088e+02
3.395131095805860033e-01 7.419060480371713062e-01 2.507014172868831992e+00 8.685574458437761436e-01 9.611009424288043945e-01 -9.267428352092736077e+00 -3.415337569027861377e+02
3.463681846174122003e-01 7.327481521831085143e-01 2.500197283304339102e+00 8.714655071958867794e-01 9.396318793267557368e-01 -9.323935460667939878e+00 -3.415902640113613415e+02
3.393219480713403069e-01 7.526210860748079323e-01 2.461469718388722860e+00 8.472004810515079143e-01 1.026298564639676059e+00 -9.223237687965536225e+00 -3.414895662386589379e+02
3.471010135920488682e-01 7.349073957431039306e-01 2.486989810575626070e+00 8.693953870346993185e-01 9.396186529921877195e-01 -9.409411671271470823e+00 -3.416757402219648725e+02
3.428478388889044104e-01 7.438971624928607529e-01 2.472887259883036037e+00 8.642732216382187360e-01 9.634697431252661204e-01 -9.254457374779804013e+00 -3.415207859254732057e+02
3.467014272880593606e-01 7.390364093479313556e-01 2.471547728642859099e+00 8.490128708722730622e-01 1.017631122346170258e+00 -9.187163417425665557e+00 -3.414534919681190672e+02
3.443873763164960744e-01 7.478389173790713773e-01 2.447398368410417469e+00 8.397259120694275936e-01 1.038227897412467016e+00 -9.338962191728512607e+00 -3.416052907424219143e+02
3.465893891551174999e-01 7.314765142573762535e-01 2.505616548006500022e+00 8.538545026426946905e-01 9.892984651164216103e-01 -9.226032318795319043e+00 -3.414923608694887207e+02
3.456832003212464421e-01 7.310936243163101977e-01 2.512953440608896472e+00 8.623346345630791276e-01 9.579669901461009829e-01 -9.262000766389235196e+00 -3.415283293170826369e+02
3.397430330652071451e-01 7.433033117214327135e-01 2.501131116149228450e+00 8.371285364516287686e-01 1.045869929274090282e+00 -9.238066942481793831e+00 -3.415043954931751955e+02
3.393992311466345058e-01 7.388281580502703560e-01 2.522674742499336986e+00 8.529876444510140487e-01 9.777547336154990276e-01 -9.205709623798895791e+00 -3.414720381744922975e+02
3.403890161113747870e-01 7.375092496823931754e-01 2.523000680250002681e+00 8.443429226410428257e-01 1.017690844575371401e+00 -9.354154968332636599e+00 -3.416204835190260383e+02
3.387671825888247112e-01 7.416593217495306423e-01 2.515540280207483548e+00 8.431633772468192234e-01 1.040174298395683650e+00 -9.338202928341615916e+00 -3.416045314790350176e+02
3.493767112842318667e-01 7.419157868278397627e-01 2.437796586430083234e+00 8.633576168439072163e-01 9.688013907561821014e-01 -9.329607319410115451e+00 -3.415959358701035171e+02
3.398833335898317487e-01 7.442688537495437684e-01 2.495222493698428856e+00 8.423309103950815668e-01 1.058815234411389916e+00 -9.310277468446486182e+00 -3.415766060191398878e+02
3.429118633702618046e-01 7.418139779660408717e-01 2.482554729292576923e+00 8.351194120422373857e-01 1.054334788309057913e+00 -9.370689066551562973e+00 -3.416370176172449646e+02
3.468001645494712126e-01 7.444060505322965815e-01 2.444778657149569767e+00 8.672133650635460711e-01 9.519668034764547926e-01 -9.238714629553044233e+00 -3.415050431802464459e+02
3.431762762716671911e-01 7.335237640385567914e-01 2.521328215619135449e+00 8.492678525537016299e-01 1.001534164292209539e+00 -9.369237183705195093e+00 -3.416355657343985968e+02
3.414407405153360164e-01 7.480371033760806476e-01 2.465981413774497533e+00 8.501314962465933434e-01 9.920308545361136154e-01 -9.193460562801419655e+00 -3.414597891134948213e+02
3.443240536895123549e-01 7.398840936116567457e-01 2.482785089705934034e+00 8.388473448555036072e-01 1.017058679997546733e+00 -9.264349599176910033e+00 -3.415306781498703117e+02
3.426889610279551523e-01 7.417786255368444825e-01 2.486981194236885795e+00 8.682101068678971245e-01 9.794725108229140886e-01 -9.236064613845144322e+00 -3.415023931645385460e+02
3.425366092616063951e-01 7.418548865348841836e-01 2.487985858364532454e+00 8.528988041465712655e-01 1.027491694104556430e+00 -9.166447018400731395e+00 -3.414327755690941331e+02
3.426312109517094528e-01 7.346735320501353028e-01 2.519507157401567277e+00 8.621973665440298973e-01 9.483337219947598484e-01 -9.337876169599780951e+00 -3.416042047202931826e+02
3.447579378441452125e-01 7.352219632011485206e-01 2.502598521003402521e+00 8.548025840207547077e-01 1.001058213625928062e+00 -9.257950938565670640e+00 -3.415242794892590723e+02
3.400731871761751846e-01 7.432246539091323934e-01 2.497781579469946500e+00 8.410789937991172138e-01 1.013929345541354721e+00 -9.234362728937128395e+00 -3.415006912796305301e+02
3.431708801359373284e-01 7.368258097370169457e-01 2.506564592908542721e+00 8.611176324832214846e-01 9.901790502835314811e-01 -9.353899317776608768e+00 -3.416202278684700104e+02
3.406359696284597116e-01 7.431605293660589195e-01 2.495958186096681963e+00 8.551291943307290921e-01 1.013637204656230750e+00 -9.177278209626649641e+00 -3.414436067603200513e+02
3.403655057442152021e-01 7.388480661910588054e-01 2.516902108710646679e+00 8.703322751288062875e-01 9.474395343370041189e-01 -9.359026893917302914e+00 -3.416253554446107046e+02
3.382419242865257747e-01 7.429709940562702064e-01 2.511587711439984272e+00 8.588434150623358576e-01 9.683855085254657880e-01 -9.197859566955912669e+00 -3.414641881176493143e+02
3.475275583238939259e-01 7.398889721101199468e-01 2.460135760580436148e+00 8.426805883913344175e-01 1.055229398823112952e+00 -9.375045243911074522e+00 -3.416413737946044762e+02
3.456504346261354277e-01 7.417830535163395522e-01 2.462880995173867493e+00 8.457268198142653404e-01 1.022291153877169734e+00 -9.194847564762312686e+00 -3.414611761154557144e+02
3.401377985555650296e-01 7.473246346719650823e-01 2.480845964604663223e+00 8.585765909797498097e-01 9.851858061239635589e-01 -9.356900059060819785e+00 -3.416232286097542215e+02
3.376676727434561043e-01 7.479705967814952450e-01 2.492559433981902384e+00 8.555893075687750482e-01 9.926705480501576417e-01 -9.378631369197421463e+00 -3.416449599198908231e+02
3.447799401482253279e-01 7.500122107873081756e-01 2.433110247570241302e+00 8.487037088903646165e-01 1.023614200638116145e+00 -9.199065509831314102e+00 -3.414653940605247158e+02
3.407458144494006080e-01 7.515553086960259366e-01 2.456972465199859457e+00 8.606938469323468510e-01 9.999311252180751453e-01 -9.321700484288498956e+00 -3.415880290349819006e+02
3.493614886835391675e-01 7.387279278487449696e-01 2.452813482440157511e+00 8.701422370707723175e-01 9.583104690190502595e-01 -9.390846077185528884e+00 -3.416571746278789306e+02
3.471473505086789535e-01 7.364186182798423408e-01 2.478787332492696560e+00 8.379252785729836006e-01 1.035156439922053195e+00 -9.227001971518973278e+00 -3.414933305222123749e+02
3.481888152787580015e-01 7.422409291348883720e-01 2.445161496464165030e+00 8.582348588129988798e-01 1.013980819052661353e+00 -9.355039624232517781e+00 -3.416213681749259194e+02
